1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
28302,Off Hand,Weapon,Mace,Gladiator's Bonecracker,123,70,Epic,https://tbc.wowhead.com/item=28302,NA,275.873,851.646,870.12,849.36,4.2,0,64.75,66.25,0,0,396.1717,744.4038,0,0,0.399,1.407,196.63,202.2454,0,0,730.155,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91,95,178,1.5,Season 1,PvP,1,NA,106.16,269.753,842.187,864.36,827.4,4.2,0,51.25,52.75,0,0,382.6717,717.627,0,0,0.399,1.407,195.73,199.5454,0,0,714.999,0,100.04,461.22,455.46
28307,Off Hand,Weapon,Sword,Gladiator's Quickblade,123,70,Epic,https://tbc.wowhead.com/item=28307,NA,275.873,851.646,870.12,849.36,4.2,0,64.75,66.25,0,0,396.1717,744.4038,0,0,0.399,1.407,196.63,202.2454,0,0,730.155,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91,95,178,1.5,Season 1,PvP,1,NA,106.16,269.753,842.187,864.36,827.4,4.2,0,51.25,52.75,0,0,382.6717,717.627,0,0,0.399,1.407,195.73,199.5454,0,0,714.999,0,100.04,461.22,455.46
28309,Off Hand,Weapon,Axe,Gladiator's Hacker,123,70,Epic,https://tbc.wowhead.com/item=28309,NA,275.873,851.646,870.12,849.36,4.2,0,64.75,66.25,0,0,396.1717,744.4038,0,0,0.399,1.407,196.63,202.2454,0,0,730.155,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91,95,178,1.5,Season 1,PvP,1,NA,106.16,269.753,842.187,864.36,827.4,4.2,0,51.25,52.75,0,0,382.6717,717.627,0,0,0.399,1.407,195.73,199.5454,0,0,714.999,0,100.04,461.22,455.46
28310,Off Hand,Weapon,Dagger,Gladiator's Shiv,123,70,Epic,https://tbc.wowhead.com/item=28310,NA,276.1281,852.546,813.72,847.16,4.2,0,64.75,66.25,0,0,396.50557,745.06271,0,0,0.399,1.407,196.82,202.4454,0,0,730.8854,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.1,89,166,1.4,Season 1,PvP,1,NA,121.44,270.0081,843.087,807.96,825.2,4.2,0,51.25,52.75,0,0,383.00557,718.28591,0,0,0.399,1.407,195.92,199.7454,0,0,715.7294,0,115.32,461.69,455.93
28314,Off Hand,Weapon,Fist,Gladiator's Left Ripper,123,70,Epic,https://tbc.wowhead.com/item=28314,NA,275.873,851.646,870.12,849.36,4.2,0,64.75,66.25,0,0,396.1717,744.4038,0,0,0.399,1.407,196.63,202.2454,0,0,730.155,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91,95,178,1.5,Season 1,PvP,1,NA,106.16,269.753,842.187,864.36,827.4,4.2,0,51.25,52.75,0,0,382.6717,717.627,0,0,0.399,1.407,195.73,199.5454,0,0,714.999,0,100.04,461.22,455.46
28315,Off Hand,Weapon,Fist,Stormreaver Warblades,115,70,Rare,https://tbc.wowhead.com/item=28315,NA,210.6046,673.719,731.51,679.76,2.6,0,54.55,56.65,0,0,310.82092,571.70646,0,0,0.247,0.871,152.21,162.5124,0,0,576.2354,0,13,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.6,80,149,1.6,Botanica,High Botanist Freywinn,1,NA,19.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,367.73,367.73
28922,Off Hand,Weapon,Fist,High Warlord's Left Ripper,115,70,Rare,https://tbc.wowhead.com/item=28922,NA,221.1837,674.517,819.55,696,3.6,0,58.15,59.45,0,0,321.79479,599.66987,0,0,0.342,1.206,156.74,161.5352,0,0,582.5258,0,18,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,13,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,90,168,1.8,NA,PvP,1,NA,-0.840000000000018,215.7437,666.109,814.43,676.48,3.6,0,46.15,47.45,0,0,309.79479,575.86827,0,0,0.342,1.206,155.94,159.1352,0,0,569.0538,0,-6.28000000000002,366.94,361.82
29372,Off Hand,Weapon,Fist,Void-Talon,108,0,Uncommon,https://tbc.wowhead.com/item=29372,NA,160.3045,539.704,586.82,566.94,0,0,56.7,100.94,0,0,268.97525,459.51885,0,0,0,0,115.13,131.7062,0,0,468.224,0,NULL,NULL,14,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,57.5,64,120,1.6,NA,Dealer Jadyan,0,NA,-20.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293.07,293.07
29914,Off Hand,Weapon,Dagger,Hellfire Skiver,81,0,Uncommon,https://tbc.wowhead.com/item=29914,NA,134.47179,414.021,396.2,439.99,1.8,0,37.85,59.97,0,0,204.371023,375.426139,0,0,0.171,0.603,95.811,99.0437,0,0,358.03616,0,9,NULL,7,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,44.29,43,81,1.4,NA,Bonechewer Blood,0,NA,-42.318,131.07179,408.766,393,427.79,1.8,0,30.35,52.47,0,0,196.871023,360.550139,0,0,0.171,0.603,95.311,97.5437,0,0,349.61616,0,-45.718,223.663,220.463
28947,Off Hand,Weapon,Fist,Grand Marshal's Left Ripper,115,70,Rare,https://tbc.wowhead.com/item=28947,NA,221.1837,674.517,819.55,696,3.6,0,58.15,59.45,0,0,321.79479,599.66987,0,0,0.342,1.206,156.74,161.5352,0,0,582.5258,0,18,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,13,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,90,168,1.8,NA,PvP,1,NA,-0.840000000000018,215.7437,666.109,814.43,676.48,3.6,0,46.15,47.45,0,0,309.79479,575.86827,0,0,0.342,1.206,155.94,159.1352,0,0,569.0538,0,-6.28000000000002,366.94,361.82
29275,Off Hand,Weapon,Dagger,Searing Sunblade,110,70,Epic,https://tbc.wowhead.com/item=29275,NA,253.0794,784.848,699.26,775.24,4.4,0,49.2,125.04,0,0,369.12498,717.48254,0,0,0.418,1.474,189.26,184.7848,0,0,658.4656,0,22,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,85.4,77,145,1.3,Badge of Justice,G'eras,1,NA,97.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.14,419.14
29948,Off Hand,Weapon,Fist,Claw of the Phoenix,134,70,Epic,https://tbc.wowhead.com/item=29948,NA,296.6927,902.697,921.64,905.01,6,0,83.05,149.41,0,0,436.35229,844.12137,0,0,0.57,2.01,219.43,217.8487,0,0,776.6628,0,30,NULL,21,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,96.7,101,189,1.5,Tempest Keep,Al'ar,2,NA,132.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,487.83,487.83
31958,Off Hand,Weapon,Mace,Merciless Gladiator's Bonecracker,136,70,Epic,https://tbc.wowhead.com/item=31958,NA,302.4017,917.215,936.83,914.44,5.4,0,74.45,76.35,0,0,433.22099,818.70417,0,0,0.513,1.809,215.58,218.9552,0,0,788.7318,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.7,102,191,1.5,Season 2,PvP,2,NA,136.4,295.6017,906.705,930.43,890.04,5.4,0,59.45,61.35,0,0,418.22099,788.95217,0,0,0.513,1.809,214.58,215.9552,0,0,771.8918,0,129.6,498.32,491.92
31985,Off Hand,Weapon,Axe,Merciless Gladiator's Hacker,136,70,Epic,https://tbc.wowhead.com/item=31985,NA,302.4017,917.215,936.83,914.44,5.4,0,74.45,76.35,0,0,433.22099,818.70417,0,0,0.513,1.809,215.58,218.9552,0,0,788.7318,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.7,102,191,1.5,Season 2,PvP,2,NA,136.4,295.6017,906.705,930.43,890.04,5.4,0,59.45,61.35,0,0,418.22099,788.95217,0,0,0.513,1.809,214.58,215.9552,0,0,771.8918,0,129.6,498.32,491.92
32003,Off Hand,Weapon,Fist,Merciless Gladiator's Left Ripper,136,70,Epic,https://tbc.wowhead.com/item=32003,NA,302.4017,917.215,936.83,914.44,5.4,0,74.45,76.35,0,0,433.22099,818.70417,0,0,0.513,1.809,215.58,218.9552,0,0,788.7318,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.7,102,191,1.5,Season 2,PvP,2,NA,136.4,295.6017,906.705,930.43,890.04,5.4,0,59.45,61.35,0,0,418.22099,788.95217,0,0,0.513,1.809,214.58,215.9552,0,0,771.8918,0,129.6,498.32,491.92
32027,Off Hand,Weapon,Sword,Merciless Gladiator's Quickblade,136,70,Epic,https://tbc.wowhead.com/item=32027,NA,302.4017,917.215,936.83,914.44,5.4,0,74.45,76.35,0,0,433.22099,818.70417,0,0,0.513,1.809,215.58,218.9552,0,0,788.7318,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.7,102,191,1.5,Season 2,PvP,2,NA,136.4,295.6017,906.705,930.43,890.04,5.4,0,59.45,61.35,0,0,418.22099,788.95217,0,0,0.513,1.809,214.58,215.9552,0,0,771.8918,0,129.6,498.32,491.92
32046,Off Hand,Weapon,Dagger,Merciless Gladiator's Shiv,136,70,Epic,https://tbc.wowhead.com/item=32046,NA,301.8915,915.415,875.73,909.84,5.4,0,74.45,76.35,0,0,432.55325,817.38635,0,0,0.513,1.809,215.2,218.5552,0,0,787.271,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.5,95,178,1.4,Season 2,PvP,2,NA,150.84,295.0915,904.905,869.33,885.44,5.4,0,59.45,61.35,0,0,417.55325,787.63435,0,0,0.513,1.809,214.2,215.5552,0,0,770.431,0,144.04,497.38,490.98
32838,Off Hand,Weapon,Sword,Warglaive of Azzinoth,156,70,Legendary,https://tbc.wowhead.com/item=32838,"Rogue, Warrior",338.9723,1039.075,993.88,1047.29,5.6,0,122.7,191.36,0,0,536.92991,968.86783,0,0,0.532,1.876,245.26,258.0653,0,0,906.9402,0,28,NULL,21,NULL,NULL,44,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,109.3,107,199,1.4,Black Temple,Illidan Stormrage,3,NA,226.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,572.29,572.29
32945,Off Hand,Weapon,Fist,Fist of Molten Fury,141,70,Epic,https://tbc.wowhead.com/item=32945,NA,302.9033,933.511,882.41,929.6,5.6,0,79,142.2,0,0,442.87161,856.21593,0,0,0.532,1.876,224.05,223.8554,0,0,799.5112,0,28,NULL,20,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.3,120,181,1.5,Hyjal Summit,Trash,3,NA,138.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.12,503.12
33640,Off Hand,Weapon,Fist,Fury,132,70,Epic,https://tbc.wowhead.com/item=33640,NA,302.3816,895.817,1552.67,942,20.27,12,71.05,89.85,22,12,444.17972,807.10146,6.684,14.52,13.138,16.132,214,212.5248,22,12,775.5424,22,20,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,NA,NA,NULL,95.6,174,323,2.6,NA,NA,4,NA,-23.1200000000001,288.7816,874.797,1539.87,893.2,20.27,12,41.05,59.85,22,12,414.17972,747.59746,6.684,14.52,13.138,16.132,212,206.5248,22,12,741.8624,22,-36.7200000000001,483.89,471.09
33662,Off Hand,Weapon,Mace,Vengeful Gladiator's Bonecracker,146,70,Epic,https://tbc.wowhead.com/item=33662,NA,323.35,976.082,996.905,976.14,6,0,93.25,97.8,0,0,476.2861,878.9308,0,0,0.57,2.01,228.69,234.953,0,0,844.136,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,Season 3,PvP,3,NA,170.54,317.91,967.674,991.785,956.62,6,0,81.25,85.8,0,0,464.2861,855.1292,0,0,0.57,2.01,227.89,232.553,0,0,830.664,0,165.1,536.305,531.185
33689,Off Hand,Weapon,Axe,Vengeful Gladiator's Hacker,146,70,Epic,https://tbc.wowhead.com/item=33689,NA,323.35,976.082,996.905,976.14,6,0,93.25,97.8,0,0,476.2861,878.9308,0,0,0.57,2.01,228.69,234.953,0,0,844.136,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,Season 3,PvP,3,NA,170.54,317.91,967.674,991.785,956.62,6,0,81.25,85.8,0,0,464.2861,855.1292,0,0,0.57,2.01,227.89,232.553,0,0,830.664,0,165.1,536.305,531.185
33705,Off Hand,Weapon,Fist,Vengeful Gladiator's Left Ripper,146,70,Epic,https://tbc.wowhead.com/item=33705,NA,323.35,976.082,996.905,976.14,6,0,93.25,97.8,0,0,476.2861,878.9308,0,0,0.57,2.01,228.69,234.953,0,0,844.136,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,Season 3,PvP,3,NA,170.54,317.91,967.674,991.785,956.62,6,0,81.25,85.8,0,0,464.2861,855.1292,0,0,0.57,2.01,227.89,232.553,0,0,830.664,0,165.1,536.305,531.185
33734,Off Hand,Weapon,Sword,Vengeful Gladiator's Quickblade,146,70,Epic,https://tbc.wowhead.com/item=33734,NA,323.35,976.082,996.905,976.14,6,0,93.25,97.8,0,0,476.2861,878.9308,0,0,0.57,2.01,228.69,234.953,0,0,844.136,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,Season 3,PvP,3,NA,170.54,317.91,967.674,991.785,956.62,6,0,81.25,85.8,0,0,464.2861,855.1292,0,0,0.57,2.01,227.89,232.553,0,0,830.664,0,165.1,536.305,531.185
33756,Off Hand,Weapon,Dagger,Vengeful Gladiator's Shiv,146,70,Epic,https://tbc.wowhead.com/item=33756,NA,323.8602,977.882,935.805,974.74,6,0,93.25,97.8,0,0,476.95384,880.24862,0,0,0.57,2.01,229.07,235.353,0,0,845.5968,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.2,101,188,1.4,Season 3,PvP,3,NA,186.1,318.4202,969.474,930.685,955.22,6,0,81.25,85.8,0,0,464.95384,856.44702,0,0,0.57,2.01,228.27,232.953,0,0,832.1248,0,180.66,537.245,532.125
33801,Off Hand,Weapon,Dagger,Vengeful Gladiator's Mutilator,146,70,Epic,https://tbc.wowhead.com/item=33801,NA,323.6051,976.982,1184.905,985.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,130,241,1.8,Season 3,PvP,3,NA,125.82,318.1651,968.574,1179.785,966.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,120.38,536.775,531.655
34015,Off Hand,Weapon,Axe,Vengeful Gladiator's Chopper,146,70,Epic,https://tbc.wowhead.com/item=34015,NA,323.6051,976.982,1692.505,1009.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,187,349,2.6,Season 3,PvP,3,NA,5.81999999999995,318.1651,968.574,1687.385,990.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,0.37999999999995,536.775,531.655
34016,Off Hand,Weapon,Fist,Vengeful Gladiator's Left Render,146,70,Epic,https://tbc.wowhead.com/item=34016,NA,323.6051,976.982,1692.505,1009.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,187,349,2.6,Season 3,PvP,3,NA,5.81999999999995,318.1651,968.574,1687.385,990.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,0.37999999999995,536.775,531.655
34203,Off Hand,Weapon,Fist,Grip of Mannoroth,154,70,Epic,https://tbc.wowhead.com/item=34203,NA,322.137,1023.247,1060.62,1074.79,0,0,126.375,138.775,0,0,512.7396,865.3318,0,0,0,0,216.16,260.1339,0,0,925.676,0,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,31,NULL,20,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Sunwell Plateau,Twins,5,NA,243.19,308.537,1002.227,1047.82,1025.99,0,0,96.375,108.775,0,0,482.7396,805.8278,0,0,0,0,214.16,254.1339,0,0,891.996,0,229.59,576.52,563.72
34346,Off Hand,Weapon,Fist,Mounting Vengeance,154,70,Epic,https://tbc.wowhead.com/item=34346,NA,344.3989,1037.347,1786.47,1083.6,35.778,24,117.1,123.75,44,24,542.04573,936.23399,13.368,29.04,24.192,30.45,249.17,254.8378,44,14.68,897.2416,32.85,22,NULL,NULL,NULL,NULL,46,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Yellow,Blue,NA,NULL,107.9,196,365,2.6,Sunwell Plateau,Trash,5,NA,54.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,578.1,578.1
34949,Off Hand,Weapon,Dagger,Swift Blade of Uncertainty,146,70,Epic,https://tbc.wowhead.com/item=34949,NA,327.261,963.318,979.64,971.56,6,0,80,80,0,0,464.6861,882.0691,0,0,0.57,2.01,227.74,226.6332,0,0,836.728,0,30,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,NA,NA,5,NA,165.96,310.941,938.094,964.28,913,6,0,44,44,0,0,428.6861,810.6643,0,0,0.57,2.01,225.34,219.4332,0,0,796.312,0,149.64,519.04,503.68
34950,Off Hand,Weapon,Fist,Vanir's Left Fist of Savagery,146,70,Epic,https://tbc.wowhead.com/item=34950,NA,305.907,973.698,1004.17,1016.91,0,0,112.875,122.075,0,0,486.3661,820.9215,0,0,0,0,205.04,243.6065,0,0,874.088,0,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,23,NULL,21,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,108,201,1.5,NA,NA,5,NA,211.31,291.627,951.627,990.73,965.67,0,0,81.375,90.575,0,0,454.8661,758.4423,0,0,0,0,202.94,237.3065,0,0,838.724,0,197.03,543.57,530.13
34951,Off Hand,Weapon,Fist,Vanir's Left Fist of Brutality,146,70,Epic,https://tbc.wowhead.com/item=34951,NA,305.907,973.698,1633.97,1046.91,0,0,112.875,122.075,0,0,486.3661,820.9215,0,0,0,0,205.04,243.6065,0,0,874.088,0,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,23,NULL,21,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103,180,335,2.5,NA,NA,5,NA,61.31,291.627,951.627,1620.53,995.67,0,0,81.375,90.575,0,0,454.8661,758.4423,0,0,0,0,202.94,237.3065,0,0,838.724,0,47.03,543.57,530.13
34952,Off Hand,Weapon,Dagger,The Mutilator,146,70,Epic,https://tbc.wowhead.com/item=34952,NA,327.5161,964.218,1167.64,981.36,6,0,80,80,0,0,465.01997,882.72801,0,0,0.57,2.01,227.93,226.8332,0,0,837.4584,0,30,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,130,241,1.8,NA,NA,5,NA,121.24,311.1961,938.994,1152.28,922.8,6,0,44,44,0,0,429.01997,811.32321,0,0,0.57,2.01,225.53,219.6332,0,0,797.0424,0,104.92,519.51,504.15
34988,Off Hand,Weapon,Mace,Brutal Gladiator's Bonecracker,154,70,Epic,https://tbc.wowhead.com/item=34988,NA,339.491,1024.5,1047.345,1024.34,6.2,0,100.3,104.95,0,0,502.5496,923.6796,0,0,0.589,2.077,239.58,247.074,0,0,887.829,0,31,NULL,NULL,NULL,NULL,38,49,NULL,NULL,22,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Season 4,PvP,5,NA,192.74,333.371,1015.041,1041.585,1002.38,6.2,0,86.8,91.45,0,0,489.0496,896.9028,0,0,0.589,2.077,238.68,244.374,0,0,872.673,0,186.62,563.245,557.485
34995,Off Hand,Weapon,Axe,Brutal Gladiator's Chopper,154,70,Epic,https://tbc.wowhead.com/item=34995,NA,339.2359,1023.6,1771.145,1056.54,6.2,0,100.3,104.95,0,0,502.21573,923.02069,0,0,0.589,2.077,239.39,246.874,0,0,887.0986,0,31,NULL,NULL,NULL,NULL,38,49,NULL,NULL,22,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,107.9,196,365,2.6,Season 4,PvP,5,NA,27.46,333.1159,1014.141,1765.385,1034.58,6.2,0,86.8,91.45,0,0,488.71573,896.24389,0,0,0.589,2.077,238.49,244.174,0,0,871.9426,0,21.34,562.775,557.015
35017,Off Hand,Weapon,Axe,Brutal Gladiator's Hacker,154,70,Epic,https://tbc.wowhead.com/item=35017,NA,339.491,1024.5,1047.345,1024.34,6.2,0,100.3,104.95,0,0,502.5496,923.6796,0,0,0.589,2.077,239.58,247.074,0,0,887.829,0,31,NULL,NULL,NULL,NULL,38,49,NULL,NULL,22,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Season 4,PvP,5,NA,192.74,333.371,1015.041,1041.585,1002.38,6.2,0,86.8,91.45,0,0,489.0496,896.9028,0,0,0.589,2.077,238.68,244.374,0,0,872.673,0,186.62,563.245,557.485
35037,Off Hand,Weapon,Fist,Brutal Gladiator's Left Render,154,70,Epic,https://tbc.wowhead.com/item=35037,NA,339.2359,1023.6,1771.145,1056.54,6.2,0,100.3,104.95,0,0,502.21573,923.02069,0,0,0.589,2.077,239.39,246.874,0,0,887.0986,0,31,NULL,NULL,NULL,NULL,38,49,NULL,NULL,22,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,107.9,196,365,2.6,Season 4,PvP,5,NA,27.46,333.1159,1014.141,1765.385,1034.58,6.2,0,86.8,91.45,0,0,488.71573,896.24389,0,0,0.589,2.077,238.49,244.174,0,0,871.9426,0,21.34,562.775,557.015
35038,Off Hand,Weapon,Fist,Brutal Gladiator's Left Ripper,154,70,Epic,https://tbc.wowhead.com/item=35038,NA,339.491,1024.5,1047.345,1024.34,6.2,0,100.3,104.95,0,0,502.5496,923.6796,0,0,0.589,2.077,239.58,247.074,0,0,887.829,0,31,NULL,NULL,NULL,NULL,38,49,NULL,NULL,22,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Season 4,PvP,5,NA,192.74,333.371,1015.041,1041.585,1002.38,6.2,0,86.8,91.45,0,0,489.0496,896.9028,0,0,0.589,2.077,238.68,244.374,0,0,872.673,0,186.62,563.245,557.485
