1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
35166,Bracers,Armor,Mail,Guardian's Chain Bracers,154,70,Epic,https://tbc.wowhead.com/item=35166,"Hunter, Shaman",48.88,52.117,44.69,129.44,18.79,9.93,62.614,52.17,10.22,14.7,158.9759,114.709025,22.233,18.84,10.65,13.16,77.25,41.6468,30.9,11.93,118.7,18.88,36,15,26,NULL,NULL,30,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,471,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35167,Bracers,Armor,Leather,Guardian's Dragonhide Bracers,154,70,Epic,https://tbc.wowhead.com/item=35167,"Rogue, Druid",43.905,49.925,41.9,101.11,11.46,13.308,34.848,32.69,5.72,23.4,156.254,91.236225,22.398,33.594,18.84,24.92,58.55,42.4156,34.8,24.6,109.5,36.96,33,NULL,25,25,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red,NA,NA,253,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35168,Bracers,Armor,Cloth,Guardian's Dreadweave Cuffs,154,70,Epic,https://tbc.wowhead.com/item=35168,"Priest, Mage, Warlock",36.83,8,7.9,19.36,23.87,44.488,8.448,9.34,12.92,52.12,24.1465,51.425675,63.658,64.75,45.64,48.6,77.65,16.424,40.8,47.55,15.88,23.56,38,24,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,183,NA,NA,NA,NA,NA,PvP,5,NA,NA
35169,Bracers,Armor,Leather,Guardian's Kodohide Bracers,154,70,Epic,https://tbc.wowhead.com/item=35169,"Rogue, Druid",41.03,8,7.9,19.36,41.76,10.55,8.448,9.34,33.18,23.14,24.1465,62.836475,36.427,24.14,13.51,17.16,61.95,8.11,94.7,13.5,16,93,43,25,NULL,NULL,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,Red,NA,NA,253,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35170,Bracers,Armor,Plate,Guardian's Lamellar Bracers,154,70,Epic,https://tbc.wowhead.com/item=35170,"Warrior, Paladin",39.91,8,7.9,19.36,22.17,44.3685,8.448,9.34,11.72,60.4,24.1465,114.304575,69.153,79.548,50.63,57.53,102.85,15.6272,55.95,57.78,15.88,39.65,33,20,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,841,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35171,Bracers,Armor,Leather,Guardian's Leather Bracers,154,70,Epic,https://tbc.wowhead.com/item=35171,"Rogue, Druid",47.77,55.3,47.35,137.47,11.19,9,66.56,55.318,5.72,9,168.8949,91.8667,8.838,10.89,9,10.76,64.52,44.1073,14.4,9.23,126.15,11.08,37,NULL,28,NULL,NULL,32,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,211,NA,NA,NA,NA,NA,NA,5,NA,NA
35172,Bracers,Armor,Mail,Guardian's Linked Bracers,154,70,Epic,https://tbc.wowhead.com/item=35172,"Hunter, Shaman",44.21,58.08,48.7,90.72,20.03,10.054,27.648,25.036,10.82,15.46,132.7721,107.016125,24.019,19.9,10.87,13.48,70.922,43.0196,33.1,12.29,119.16,19.92,37,17,NULL,28,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,471,NA,NA,NA,NA,NA,NA,5,NA,NA
35173,Bracers,Armor,Mail,Guardian's Mail Bracers,154,70,Epic,https://tbc.wowhead.com/item=35173,"Hunter, Shaman",36.21,8,7.9,19.36,22.23,44.548,8.448,9.34,11.72,61,24.1465,77.147325,69.718,80.494,51.04,58.12,84.35,15.6416,56.8,58.43,15.88,40.44,33,20,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,471,NA,NA,NA,NA,NA,NA,5,NA,NA
35174,Bracers,Armor,Cloth,Guardian's Mooncloth Cuffs,154,70,Epic,https://tbc.wowhead.com/item=35174,"Priest, Mage, Warlock",36.83,8,7.9,19.36,36.03,10.488,8.448,9.34,29.56,18.12,24.1465,51.425675,30.27,23.61,11.64,14.6,53.85,6.9856,92,13.55,15.88,87.56,38,24,NULL,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,183,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35175,Bracers,Armor,Plate,Guardian's Ornamented Bracers,154,70,Epic,https://tbc.wowhead.com/item=35175,"Warrior, Paladin",39.91,8,7.9,19.36,33,14.3685,8.448,9.34,26.54,30.4,24.1465,114.304575,39.693,43.248,20.63,27.53,81.85,7.2992,101.55,27.78,15.88,96.65,33,20,NULL,NULL,NULL,NULL,NULL,NULL,57,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,841,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35176,Bracers,Armor,Plate,Guardian's Plate Bracers,154,70,Epic,https://tbc.wowhead.com/item=35176,"Warrior, Paladin",50.01,58.08,48.7,90.72,11.79,9,27.648,25.036,5.72,9,132.7721,146.093825,8.838,10.89,9,10.76,90.422,42.9448,14.4,9.23,119.16,11.08,40,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,841,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35177,Bracers,Armor,Mail,Guardian's Ringmail Bracers,154,70,Epic,https://tbc.wowhead.com/item=35177,"Hunter, Shaman",36.21,8,7.9,19.36,33.06,14.548,8.448,9.34,26.54,31,24.1465,77.147325,40.258,44.194,21.04,28.12,63.35,7.3136,102.4,28.43,15.88,97.44,33,20,NULL,NULL,NULL,NULL,NULL,NULL,57,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,471,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35178,Bracers,Armor,Plate,Guardian's Scaled Bracers,154,70,Epic,https://tbc.wowhead.com/item=35178,"Warrior, Paladin",44.21,56.56,47.08,84.98,19.55,10.116,22.848,21.112,11.12,15.84,130.5417,140.377075,24.912,20.43,10.98,13.64,84.218,42.007,34.2,12.47,115.34,20.44,32,18,NULL,32,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,841,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
35179,Bracers,Armor,Cloth,Guardian's Silk Cuffs,154,70,Epic,https://tbc.wowhead.com/item=35179,"Priest, Mage, Warlock",33.33,8,7.9,19.36,24.47,43.781,8.448,9.34,13.22,59.3,24.1465,48.224925,70.793,77.468,49.13,55.38,70.45,15.5772,57.2,55.43,15.88,38.3,33,25,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,183,NA,NA,NA,NA,NA,PvP,5,NA,NA
35180,Bracers,Armor,Leather,Guardian's Wyrmhide Bracers,154,70,Epic,https://tbc.wowhead.com/item=35180,"Rogue, Druid",35.43,8,7.9,19.36,30.38,37.426,8.448,9.34,20.62,49.38,24.1465,57.715275,61.155,55.75,40.29,43.84,73.45,15.5964,55.7,40.14,16,45.96,35,23,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,Red,NA,NA,253,NA,NA,NA,NA,Season 4,PvP,5,NA,NA
21331,Chest,Armor,Plate,Conqueror's Breastplate,88,60,Epic,https://tbc.wowhead.com/item=21331,Warrior,50.72,50.248,40.44,89.48,7.6,0,25.344,22.416,0,0,149.4832,177.47445,0,0,0,0,100.816,39.9792,0,0,109.76,0,38,NULL,24,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NA,NA,NA,1124,NA,NA,NA,NA,Classic,NA,0,NA,NA
21334,Chest,Armor,Cloth,Doomcaller's Robes,88,60,Epic,https://tbc.wowhead.com/item=21334,Warlock,17.61,0,0,0,18.55,45.337,0,0,8.25,58.24,0,29.887625,67.903,71.864,49.31,52.68,58.65,11.658,31.3,53.16,0,19.9,23,17,NULL,NULL,7,NULL,NULL,41,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,151,NA,NA,NA,NA,Classic,NA,0,NA,NA
21343,Chest,Armor,Cloth,Enigma Robes,88,60,Epic,https://tbc.wowhead.com/item=21343,Mage,14.81,0,0,0,20.87,43.709,0,0,10.05,58.52,0,27.327025,71.297,72.624,47.97,51.64,54.25,11.1292,37.9,52.24,0,23.02,19,23,NULL,NULL,7,NULL,NULL,39,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,151,NA,NA,NA,NA,Classic,NA,0,NA,NA
21351,Chest,Armor,Cloth,Vestments of the Oracle,88,60,Epic,https://tbc.wowhead.com/item=21351,Priest,18.11,0,0,0,28.11,41.775,0,0,14.55,59.38,0,34.908875,76.23,70.584,46.1,49.92,58.55,10.3096,42,49.78,0,24.58,23,26,NULL,NULL,15,NULL,NULL,36,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,201,NA,NA,NA,NA,Classic,NA,0,NA,NA
21357,Chest,Armor,Leather,Genesis Vest,88,60,Epic,https://tbc.wowhead.com/item=21357,Druid,24.53,21.124,17.1,40.34,24.83,33.211,12.672,11.208,12.15,49.26,65.6776,61.657525,63.988,59.844,37.48,41.2,61.962,25.1608,39.4,41.42,46.88,23.54,24,24,12,13,11,NULL,NULL,28,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,289,NA,NA,NA,NA,Classic,NA,0,NA,NA
21364,Chest,Armor,Leather,Deathdealer's Vest,88,60,Epic,https://tbc.wowhead.com/item=21364,Rogue,40.455,63.729,52.84,148.45,5.6,0,57.542,53.714,0,0,210.3677,100.124075,0,0,0,0,54.306,59.6042,0,0,143.36,0,28,NULL,37,19,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,289,NA,NA,NA,NA,Classic,NA,0,NA,NA
21370,Chest,Armor,Mail,Striker's Hauberk,88,60,Epic,https://tbc.wowhead.com/item=21370,Hunter,36.18,54.116,44.6,132.08,17.27,10.7,65.54,49.716,7.65,17.08,156.8294,121.153325,26.783,18.84,11.35,12.1,75.77,43.8762,17.2,11.7,124.82,7.8,26,15,26,NULL,7,52,NULL,9,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,631,NA,NA,NA,NA,Classic,NA,0,NA,NA
21374,Chest,Armor,Mail,Stormcaller's Hauberk,88,60,Epic,https://tbc.wowhead.com/item=21374,Shaman,28.56,30.65,25.44,57.46,23.99,34.698,21.76,18.496,12.15,44.86,81.4626,99.895725,60.006,51.44,35.74,36.94,83.314,32.5042,27.5,36.32,66.98,12.48,24,24,10,11,11,NULL,NULL,32,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,631,NA,NA,NA,NA,Classic,NA,0,NA,NA
21389,Chest,Armor,Plate,Avenger's Breastplate,88,60,Epic,https://tbc.wowhead.com/item=21389,Paladin,33.88,31.124,24.9,51.34,24.83,23.211,12.672,11.208,12.15,39.26,88.3376,151.1774,54.168,47.744,27.48,31.2,96.952,29.6568,39.4,31.42,66.88,23.54,24,24,12,23,11,NULL,NULL,18,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1124,NA,NA,NA,NA,Classic,NA,0,NA,NA
21848,Chest,Armor,Cloth,Spellfire Robe (Fire/Arcane),105,70,Epic,https://tbc.wowhead.com/item=21848,"Mage, Warlock, Druid",18.58,16,15.8,38.72,18.46,96.08,16.896,18.68,16.54,113.26,48.293,39.33405,119.381,144.398,103.35,111,77.2,32.6252,71.3,107.49,23.88,55.04,NULL,17,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Blue,NA,178,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21861,Chest,Armor,Cloth,Imbued Netherweave Robe,114,70,Rare,https://tbc.wowhead.com/item=21861,NA,30.95,0,0,0,33.96,34.736,0,0,19.4,50.02,0,42.452175,64.648,54.77,38.5,40.78,71.45,9.284,52.8,38.04,0,36.56,42,28,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,155,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21862,Chest,Armor,Cloth,Imbued Netherweave Tunic,114,70,Rare,https://tbc.wowhead.com/item=21862,NA,21.15,0,0,0,16.6,50,0,0,11,56.38,0,33.490075,56.338,60.5,52.42,53.3,67.95,13.88,22,50,0,22,28,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,155,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21865,Chest,Armor,Cloth,Soulcloth Vest,100,70,Epic,https://tbc.wowhead.com/item=21865,NA,43.7,24,23.7,58.08,36.32,30,25.344,28.02,30.36,40.04,72.4395,63.79675,54.774,43.27,30.8,35.32,56.4,20.248,66.8,26.83,39.88,52.48,24,20,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Red,Blue,170,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21868,Chest,Armor,Cloth,Arcanoweave Robe,115,70,Rare,https://tbc.wowhead.com/item=21868,NA,33.06,0,0,0,18,0,0,0,9,5.22,0,44.47305,5.922,0,1.98,2.7,48.3,0,18,0,0,18,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,156,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21871,Chest,Armor,Cloth,Frozen Shadoweave Robe (Shadow/Frost),105,70,Epic,https://tbc.wowhead.com/item=21871,"Priest, Mage, Warlock",39.58,16,15.8,38.72,24.34,91.24,16.896,18.68,17.44,97.6,48.293,58.53855,106.24,119.5,92.2,94.96,104.5,32.2352,50.8,89.83,23.88,34.48,30,20,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Blue,NA,178,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
21875,Chest,Armor,Cloth,Primal Mooncloth Robe,120,70,Epic,https://tbc.wowhead.com/item=21875,NA,18.82,16,15.8,38.72,63.53,21.44,16.896,18.68,67.9,38.2,48.293,41.74425,55.116,32.38,24.4,27.96,28.3,12.248,169.6,17.83,23.88,175.48,NULL,20,NULL,NULL,20,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Blue,NA,202,NA,NA,NA,NA,Tailoring,Crafted,1,NA,NA
22416,Chest,Armor,Plate,Dreadnaught Breastplate,92,60,Epic,https://tbc.wowhead.com/item=22416,Warrior,66.02,34.6,27.38,70.3,8.6,0,14.54,20,0,0,106.152,174.01575,0,0,0,0,115.004,41.4912,0,0,68.8,0,43,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,12,NULL,20,NULL,NULL,NA,NA,NA,1172,NA,NA,NA,NA,Classic,NA,0,NA,NA
22425,Chest,Armor,Plate,Redemption Tunic,92,60,Epic,https://tbc.wowhead.com/item=22425,Paladin,29.22,0,0,0,43.17,4.435,0,0,34.64,25.98,0,133.70185,42.173,29.674,11.35,16.22,84.2,0.338,113.2,14.68,0,106.18,25,31,NULL,NULL,NULL,NULL,NULL,NULL,59,NULL,14,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1172,NA,NA,NA,NA,Classic,NA,0,NA,NA
22436,Chest,Armor,Mail,Cryptstalker Tunic,92,60,Epic,https://tbc.wowhead.com/item=22436,Hunter,42.48,67.26,55.26,172.36,17.2,0.93,81.17,65.956,8.5,8.02,206.1856,134.9984,16.027,7.95,2.53,3.6,74.4,59.4342,24.5,2.7,153.18,15.8,27,15,30,NULL,NULL,60,NULL,NULL,NULL,14,NULL,NULL,NULL,10,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,658,NA,NA,NA,NA,Classic,NA,0,NA,NA
22464,Chest,Armor,Mail,Earthshatter Tunic,92,60,Epic,https://tbc.wowhead.com/item=22464,Shaman,24.78,0,0,0,45.05,1.984,0,0,36.94,19.12,0,82.72355,36.472,16.96,6.16,8.72,59.5,0.1408,106.4,5.76,0,99.64,26,32,NULL,NULL,NULL,NULL,NULL,NULL,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,658,NA,NA,NA,NA,Classic,NA,0,NA,NA
22476,Chest,Armor,Leather,Bonescythe Breastplate,92,60,Epic,https://tbc.wowhead.com/item=22476,Rogue,30.09,62.12,50.52,127.32,5.8,0,63.76,43.352,0,0,132.7072,81.945325,0,0,0,0,50.05,42.3604,0,0,135.16,0,29,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,299,NA,NA,NA,NA,Classic,NA,0,NA,NA
22488,Chest,Armor,Leather,Dreamwalker Tunic,92,60,Epic,https://tbc.wowhead.com/item=22488,Druid,23.29,0,0,0,53.01,3.888,0,0,42.41,22.12,0,48.591425,43.511,15.37,6.85,8.94,43.95,0.1276,102.6,5.22,0,97.08,29,29,NULL,NULL,19,NULL,NULL,NULL,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,299,NA,NA,NA,NA,Classic,NA,0,NA,NA
22496,Chest,Armor,Cloth,Frostfire Robe,92,60,Epic,https://tbc.wowhead.com/item=22496,Mage,16.28,0,0,0,18.24,54.8276,0,0,8.1,66.86,0,29.3103,78.265,83.18,61.57,62.84,62.4,13.166,29.7,55.86,0,14.04,21,27,NULL,NULL,NULL,NULL,NULL,47,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,158,NA,NA,NA,NA,Classic,NA,0,NA,NA
22504,Chest,Armor,Cloth,Plagueheart Robe,92,60,Epic,https://tbc.wowhead.com/item=22504,Warlock,20.48,0,0,0,16.84,58.5176,0,0,6.6,68.96,0,33.1512,77.728,85.37,65.02,66.04,70.1,14.2544,24.2,58.96,0,11.44,27,22,NULL,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,158,NA,NA,NA,NA,Classic,NA,0,NA,NA
22512,Chest,Armor,Cloth,Robe of Faith,92,60,Epic,https://tbc.wowhead.com/item=22512,Priest,19.78,0,0,0,49.21,3.984,0,0,39.19,20.3,0,32.51105,41.051,14.31,6.17,7.92,34,0.1188,93,4.86,0,88.04,26,27,NULL,NULL,21,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,158,NA,NA,NA,NA,Classic,NA,0,NA,NA
23000,Chest,Armor,Plate,Plated Abomination Ribcage,85,60,Epic,https://tbc.wowhead.com/item=23000,NA,38.02,64.68,51.66,96.76,5,0,18.47,19.156,0,0,157.6066,162.526425,0,0,0,0,81.03,54.9942,0,0,130.98,0,25,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1087,NA,NA,NA,NA,Naxxramas,Thaddius,1,NA,NA
23069,Chest,Armor,Cloth,Necro-Knight's Garb,85,60,Epic,https://tbc.wowhead.com/item=23069,"Priest, Mage, Warlock",27.07,0,0,0,6.4,37,0,0,0,37,0,67.383275,36.334,44.77,37,37,78.05,10.2712,0,37,0,0,32,NULL,NULL,NULL,NULL,NULL,NULL,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,467,NA,NA,NA,NA,Naxxramas,Zone Drop,1,NA,NA
23220,Chest,Armor,Cloth,Crystal Webbed Robe,85,60,Epic,https://tbc.wowhead.com/item=23220,NA,18.97,0,0,0,14.88,54.178,0,0,5.7,60.22,0,30.766225,69.013,74.2,55.09,56.04,68.85,14.7964,20.9,56.42,0,9.88,25,19,NULL,NULL,NULL,NULL,NULL,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,147,NA,NA,NA,NA,Naxxramas,Maexxna,1,NA,NA
23226,Chest,Armor,Leather,Ghoul Skin Tunic,83,60,Epic,https://tbc.wowhead.com/item=23226,NA,26.66,65.76,53.32,91.32,4.4,0,22.4,18.312,0,0,143.3472,94.88675,0,0,0,0,47.26,47.4084,0,0,135.16,0,22,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,446,NA,NA,NA,NA,Naxxramas,Zone Drop,1,NA,NA
23507,Chest,Armor,Plate,Adamantite Breastplate,106,67,Rare,https://tbc.wowhead.com/item=23507,NA,67.37,58,50.22,95.48,19.72,27,25.344,28.02,17.16,27,149.4835,188.399625,26.514,32.67,27,28.76,114.966,43.2848,43.2,19,100,44,40,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Blue,Blue,Red,1077,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23509,Chest,Armor,Plate,Enchanted Adamantite Breastplate,114,70,Rare,https://tbc.wowhead.com/item=23509,NA,55.64,24,23.7,58.08,17.49,27,25.344,28.02,17.16,27,72.4395,167.3691,26.514,32.67,27,28.76,106.3,17.44,43.2,19.23,31.88,37.08,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Blue,Blue,Yellow,1154,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23513,Chest,Armor,Plate,Flamebane Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23513,NA,50.14,24,23.7,58.08,15.16,27,25.344,28.02,17.16,27,72.4395,160.41845,26.514,32.67,27,30.52,99.6,20.16,43.2,23.23,39.88,42.08,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Blue,Yellow,Red,1164,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23522,Chest,Armor,Plate,Ragesteel Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23522,NA,19.54,76.68,61.91,104.01,0,0,23.2,18.966,0,0,167.8896,159.050525,0,0,0,0,63.75,55.3347,0,0,157.13,0,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,1164,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23527,Chest,Armor,Mail,Earthpeace Breastplate,115,70,Rare,https://tbc.wowhead.com/item=23527,NA,6.52,0,0,0,33.48,0,0,0,39.92,9.28,0,65.4771,10.528,0,3.52,4.8,32.6,0,105.6,0,0,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,652,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23563,Chest,Armor,Mail,Nether Chain Shirt,107,70,Epic,https://tbc.wowhead.com/item=23563,NA,65.57,67.94,60.02,145.4,35.72,28.116,68.424,58.852,29.56,37.9,165.1467,156.342525,47.194,42.21,30.52,35.5,106.55,50.5796,77,26.47,135.04,65.44,40,18,NULL,NULL,NULL,40,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,757,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
23564,Chest,Armor,Mail,Twisting Nether Chain Shirt,127,70,Epic,https://tbc.wowhead.com/item=23564,NA,74.43,85.266,73.91,181.85,41.4,28.364,86.9,70.886,32.76,40.58,202.5587,184.50615,52.082,44.33,31.4,36.74,123.38,62.2827,85.4,27.19,172.89,71.52,48,22,NULL,NULL,NULL,68,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,Red,Yellow,Blue,893,NA,NA,NA,NA,Blacksmithing,Crafted,1,NA,NA
